(7.769629428417851, -7.071864877225417, 133.29973168198842)	2.53	34.3
(7.443802237259, -6.878696680414629, 174.5445593725342)	2.64	36.4
(7.073721486256698, -6.889831707704891, -167.64804088030127)	1.85	44.1
(6.7189467250061945, -6.994718563524305, -159.2314773728922)	2.83	37.1
(6.408566894239705, -7.177569330599425, -114.52060506950309)	1.33	34.7
(6.371167721251446, -7.544160762652314, -79.28574969079277)	2.88	46.1
(6.4675575896662885, -7.909142403379272, -65.77797665033405)	1.39	37.2
(6.612363244723198, -8.243720947136339, -64.84254917361034)	3.71	39.0
(6.766390328497085, -8.587690642746303, -61.07661076695538)	1.35	45.0
(6.956497199097807, -8.89275136878123, -60.260978428804165)	3.76	26.4
(7.143908906499373, -9.206410984999595, -59.647711165859015)	1.34	45.8
(7.326038266457012, -9.51364221837218, -63.66244518146344)	2.79	28.1
(7.492938152829716, -9.872709236036677, -69.27412475249258)	1.55	46.4
(7.468403709688108, -9.901274965579987, -98.32951630833435)	2.57	35.3
(7.436573278603419, -9.878067838875081, -155.2994592657634)	1.35	39.1
(7.434276799761914, -9.876567940935935, 142.49809555782494)	2.66	34.1
(7.4180558862183545, -9.866846644526605, 120.11738278305592)	2.40	35.5
(7.426980955201653, -9.850601468048827, 116.99198021866226)	3.00	40.6
(7.407729069919803, -9.765189779922828, 99.23308536128957)	2.50	59.3
(7.3608403547782295, -9.649102427063797, 115.36801468940503)	3.32	34.4
(7.251802073561905, -9.41615097019049, 116.80247510379509)	2.86	38.1
(7.117128478189546, -9.083897858776915, 120.10509542831728)	4.28	33.8
(6.921872946068149, -8.78582326390024, 122.40322963054555)	1.32	40.7
(6.749720983748679, -8.46202560742725, 115.56037166092275)	1.31	39.0
(6.590313879357163, -8.14531837632497, 114.41367173639097)	2.84	45.1
(6.188366251578749, -7.361505956355196, 122.83517154348641)	1.44	35.6
(5.949620318801198, -7.056274043747548, 139.53218923825165)	2.89	38.1
(5.611985841239168, -6.942132521867058, -163.0173408927964)	3.22	36.4
(5.288439932614978, -7.07396037426501, -147.45618316905984)	5.52	33.2
(4.99289648630565, -7.314065988490106, -133.57373495905725)	1.32	32.7
(4.787791080349354, -7.640609933539458, -106.12788773705866)	2.55	42.3
(4.744719228116988, -7.976707467936542, -74.79640861236618)	2.60	32.6
(4.904789114588814, -8.326291016078084, -57.61706472193232)	2.86	40.0
(5.107592798541871, -8.630197274004676, -58.71489381519867)	2.83	35.5
(5.3234563447848195, -8.948847340165184, -50.53368024877789)	1.89	43.0
(5.534175475079177, -9.26001365688246, -59.13532617165208)	2.94	26.0
(5.687220729827381, -9.557428321793996, -65.45427632198574)	2.90	289
(5.859118245260451, -9.956973989448125, -69.07707957625489)	2.83	41.9
(6.004148910507205, -10.31331423761232, -69.83612745439426)	1.38	38.9
(6.015497777142919, -10.325678778867369, -115.23204500127845)	2.91	30.1
(5.993203895196473, -10.305529525649396, -169.45241727162775)	2.92	52.3
(5.985554840794094, -10.310469118904667, 130.82496219680107)	2.78	39.6
(5.992922641466819, -10.31445236086421, 120.92653934775252)	2.76	34.6
(5.975772201680266, -10.272805679693644, 113.80669559054321)	2.63	34.5
(5.837834934840606, -9.954222283029987, 113.6460685212558)	2.59	38.9
(5.687227863596529, -9.623276349657713, 120.21869073702408)	3.73	44.7
(5.496835330297316, -9.313436351975879, 123.69321816707145)	2.84	46.8
(5.301401873832351, -9.001686608180279, 125.37710694690864)	2.68	45.1
(5.1023445693405165, -8.673763613771797, 118.8487614439508)	3.31	37.8
(4.937100196343266, -8.367517408209078, 125.94387289756327)	3.30	38.4
(4.69818046275652, -8.069166422301114, 133.95545841185512)	2.90	34.0
(4.40408882742646, -7.81494969759393, 164.84162385325186)	3.30	38.2
(4.036601101776842, -7.877462652896258, -141.34664638590024)	1.36	41.0
(3.768939917435036, -8.10138876526755, -138.02180609991981)	1.27	44.9
(3.44396514892739, -8.303637062334744, -148.60857166186153)	2.74	47.4
(3.1075977393095258, -8.470281812042197, -163.86512684009358)	1.51	43.2
(2.7395923743178976, -8.527590348399798, 170.31280108059647)	2.87	47.4
(2.4468957589506584, -8.353021501305037, 138.49935878605615)	2.87	39.4
(2.177860388296967, -8.092448814371089, 131.5075612512984)	1.32	35.6
(1.9201070415893042, -7.818300745326518, 131.0100068116497)	2.61	30.8
(1.6717608902916012, -7.514631409870168, 130.41450573090424)	2.32	38.1
(1.4484881982682332, -7.196934508388502, 116.34815488464024)	2.58	43.1
(1.293306298288595, -6.885863497649947, 116.55395225650436)	1.38	38.5
(1.2918077785760431, -6.882103607806577, 116.69940542590253)	1.27	38.5
(1.2933831652307326, -6.881296334466729, 116.74933010154638)	4.20	32.6
(1.2922434782526544, -6.881880342786484, 116.66093627275443)	2.91	43.7
(1.2794951833994084, -6.855525117684078, 116.43399323559602)	1.29	38.5
(1.2802033044083672, -6.854644340512667, 116.49232973155688)	2.84	37.1
(1.283220330385804, -6.858050889914676, 116.58149222910248)	2.85	40.0
(1.2821823863321526, -6.8585824262166675, 116.50366053872631)	2.83	31.9
(1.2831216610436407, -6.85810141897457, 116.53672336996725)	1.38	33.7
(1.2831216610436424, -6.85810141897457, 116.53672336996725)	3.07	46.8
(1.1182304714777231, -6.518929931864692, 97.03269001585853)	7.88	28.7
(0.9263605811693125, -6.298437171420364, 110.94450483883516)	2.61	35.1
(0.7800864674568242, -5.955179881499777, 130.72306419065208)	1.85	37.3
(0.564268312911679, -5.6646826264133985, 121.39859253950952)	1.64	39.4
(0.558679619243506, -5.610778427005954, 109.06531159513533)	2.26	38.4
(0.5590414736231892, -5.621709077629216, 109.92078538044213)	9.36	35.0
(0.5589398059697963, -5.5777666680953395, 111.21524226595437)	2.08	26.7
(0.5448337360060407, -5.551187893764338, 113.56415729303887)	2.82	47.5
(0.2983226813615012, -5.424670403098576, 97.31848630997877)	2.89	39.7
(0.31462238252381525, -5.024581481835709, 91.1006201269657)	2.82	29.5
(0.2826068329732614, -4.638494483556146, 91.03485537315993)	1.27	38.4
(0.2552150039035759, -4.246638995172955, 91.50914475837482)	2.92	31.9
(0.2351319712685509, -4.135568544585375, 92.41410847789295)	2.63	32.9
(0.1945756238721934, -3.882560698113929, 93.1550385246978)	2.99	39.7
(0.15661872908719232, -3.5702288256992514, 93.86519561559109)	1.25	47.9
(0.20530693579683046, -3.20469077939595, 107.16594891807742)	3.20	46.5
(-0.010389750560486632, -2.8745802097589532, 101.11690783495575)	2.76	31.5
(-0.009296210041981112, -2.688447203085973, 110.07695162172736)	2.53	37.6
(0.017208121840383228, -2.677066203780786, 174.91541579785655)	3.47	33.6
(0.06518230804157454, -2.5602577232248223, -130.3634264024517)	2.85	43.4
(0.08892252017391655, -2.5773175674473396, -93.57077081434342)	3.43	40.2
(0.08767837810504986, -2.577331546453541, -99.15794280030474)	2.85	29.6
(0.07728179745141617, -2.6224246221725434, -99.11033679142804)	4.45	45.0
(0.12180661992962172, -2.815156720164934, -72.2038914154255)	3.35	41.2
(0.11125475565139453, -2.9203715516581816, -79.06243248237918)	1.25	46.2
(0.09312404205403624, -2.815680553899867, -80.71923193735182)	3.34	37.1
(0.117084050431977, -2.560692352186159, -83.66442301127903)	6.39	48.1
(-0.24959004439165255, -2.2905150248037582, -75.71730077403701)	3.01	44.1
(-0.33807176142693507, -1.9179144226939258, -80.81274099325071)	2.82	45.9
(-0.46727762749493884, -1.7203647597548706, -74.42086431291811)	2.83	41.1
(-0.4705868731852245, -1.7228869868127124, -81.08866867540654)	2.61	48.2
(-0.4412995934069155, -1.8066070568868575, -79.01865877867166)	2.88	29.1
(-0.4502143160976022, -1.820446391607815, -79.28693760993038)	3.89	41.8
(-0.4597960770601599, -1.743898947609523, -79.80084398816572)	1.65	46.2
(-0.3921215903369202, -2.114612995482693, -84.7833698185747)	1.74	45.0
(-0.17347180999131417, -2.54313577891841, -83.57052823343895)	2.92	31.1
(-0.07833300573308932, -2.9333857708239606, -76.18717692537275)	3.32	47.4
(-0.017598277694260034, -3.1382680543603385, -74.61721601629955)	1.46	45.6
(-0.010215483027256056, -3.1607582105418803, -77.53296933697348)	3.71	35.3
(0.003774556233970827, -3.2059966933617137, -78.06849092659948)	2.87	33.6
(0.7261176527322277, -3.7713263472151812, -118.77828988597578)	3.09	41.0
(0.4962837696652507, -4.1042416579600935, -139.948016459855)	2.86	40.3
(0.1526395729576393, -4.203539806958511, 166.12896482605126)	4.14	51.7
(-0.19512420008678077, -4.053930924046615, 160.0986748116215)	2.88	39.1
(-0.5919856686274692, -3.929890535262949, 161.03683725059474)	2.55	53.6
(-0.5871117500004139, -3.938422281699596, 160.54213288878012)	2.67	36.7
(-0.8762482231030368, -3.8887652755103668, -175.34014759144307)		33.1
(-3.2323771046280623, -4.341339561358927, 169.6956456516139)	3.28	33.1
(-3.7189209677896997, -4.169763218320094, 169.3294326948403)	2.79	38.7
(-4.09725574481492, -4.099514218409853, 171.06998737114935)	1.59	30.0
(-4.40711081480802, -4.046213832575608, 170.96289210891752)	2.80	41.7
(-4.776625306979199, -3.9669433305897073, 167.64372343598166)	2.94	32.9
(-5.16750643611331, -3.8655675554775994, 164.2205404674573)	3.33	37.2
(-5.377899511792386, -3.7765776651405005, 159.63012187656895)	2.99	30.3
(-5.67695369644359, -3.593411608371002, 133.98844794549518)	3.71	36.5
(-5.990202362444704, -3.395715095174384, 157.47601371119973)	3.33	36.3
(-6.398534496822375, -2.8159467887816705, 128.03360694642626)	3.00	37.5
(-6.43161386038609, -2.517869601576402, 68.62992836013183)	3.73	46.8
(-6.249302652421804, -2.1476438138839384, 49.285436714702165)	3.56	34.0
(-6.009424314541109, -1.7668331285116183, 48.62946217917167)	3.27	36.5
(-5.765694147425847, -1.457151222806929, 32.67598886393534)	3.27	44.6
(-5.427808316346196, -1.2867285000893585, 11.579561590056308)	3.31	52.8
(-5.282330811135809, -2.0937599937301385, -3.0232653400012692)	3.52	22.6
(-5.0699691777144835, -2.12843050496339, -14.829013652481528)	3.33	40.7
(-5.122149687094604, -2.1131913088817313, -15.782066155386964)	3.77	39.1
(-5.424018704305363, -2.0992999835567616, -18.063734215648864)	3.72	22.6
(-5.4516322400589825, -1.1096776559941874, -25.26691083932404)	3.08	45.2
(-5.700464985991617, -0.9828709456927562, -24.831121537927963)	1.38	42.8
(-5.828371124391644, -0.8908440082187052, -50.05374836734163)	5.55	38.6
(-5.850440543249144, -0.9632898626266524, -98.96824611349119)	1.31	42.6
(-5.917525592332398, -1.3099931319760865, -110.1219103747876)	3.27	32.9
(-6.040090504794579, -1.6585796063221991, -109.89463479323207)	2.33	45.4
(-6.1183836897715675, -2.026312057654838, -92.46941143314274)	3.56	42.6
(-6.112186970557968, -2.4184186924556927, -80.34601062850246)	3.35	43.5
(-5.968877420694641, -2.788469706459564, -56.02806851512524)	3.33	35.4
(-5.70730109752143, -3.062851203015634, -34.975600223848076)	3.23	36.3
(-5.331743517837001, -3.2252804981488854, -18.721298994296948)	3.42	41.9
(-4.964338348937957, -3.3169321199796737, -14.584698975761505)	3.28	36.2
(-4.6207862374739666, -3.4124646175391202, -15.25230328623805)	3.21	33.6
(-4.245746412125598, -3.508907530313449, -15.715792754691513)	1.54	31.9
(-3.8629273900320413, -3.621377161455138, -13.50899519386804)	3.27	36.1
(-3.505946115304779, -3.7073754383341067, -14.05627900854659)	3.34	48.3
(-3.265466877280181, -3.9593336938057426, -19.227989491110804)	1.34	46.4
(-2.9379922404993266, -4.08749665790211, -16.52400596683092)	1.35	36.0
(-2.7235507696489023, -4.160190703444504, -17.27346199256118)	2.95	41.8
(-2.647855173488278, -4.185979085723812, -15.076611264709037)	2.99	31.3
(-2.3366273462597356, -4.339765899108306, -15.064137387807323)	4.53	31.1
(-1.9827209642470116, -4.4475611808201245, -14.420452973875058)	4.83	38.9
(-1.9284479771462912, -4.492166874058254, -14.83718343788067)	3.67	38.7
(-1.9284750597422438, -4.492159580462408, -14.852231993774017)	3.50	45.9
(-1.9282070367735358, -4.492231761549289, -14.850310729433136)	3.21	31.9
(-1.6991087173803052, -4.558689435941461, -14.270041741817336)	1.40	35.9
(-1.3424813139862124, -4.670838025090465, -13.43798174605833)	1.58	40.9
(-0.9517402947749645, -4.683270782287125, 2.5353516355940564)	3.23	47.4
(-0.579476521030255, -4.6229280451108385, 15.654614124005944)	1.32	38.1
(-0.2511822192009703, -4.579775382360789, 12.891304027410989)	3.72	23.5
(0.07749779880267127, -4.383716932983552, 38.01091399099101)	1.61	52.6
(0.37271608699975545, -4.126424111226659, 52.965074921427906)	3.70	38.2
(0.6220865818731411, -3.721904478193964, 65.12115165892361)	1.31	47.4
(0.7822476940603309, -3.38627921149937, 66.16176938525348)	4.51	38.5
(0.9542585866046132, -3.0776115813638336, 65.82675205777177)	2.03	31.7
(1.0704321998234008, -2.733440687274186, 75.89359980283797)	3.17	37.8
(1.1549795251713633, -2.3569662736411168, 75.21655823173873)	1.42	41.7
(1.2801587545986202, -1.9885399092796217, 65.38512553286299)	3.96	31.6
(1.4399875065044867, -1.6395620188874211, 65.5571422099709)	3.10	38.1
(1.458415129854842, -1.0331318124813613, 63.40532091630873)	3.24	53.5
(1.633792613143875, -0.7400435027447667, 64.23730852639511)	2.67	42.9
(1.7896429468539417, -0.4010064094423491, 65.36781006880629)	3.72	27.4
(1.9175279118943358, -0.0568191550323256, 67.07611536430159)	1.45	43.0
(2.0726940648842955, 0.28097342153442817, 68.84450601220632)	2.91	37.0
(2.233073107180047, 0.588707805657199, 69.23106366275266)	1.85	26.1
(2.4191548380994625, 0.8756111240818729, 72.02428480254926)	2.83	35.5
(2.5725476790133612, 1.2202256368312394, 66.52418669298598)	1.42	30.6
(2.664747728086155, 1.5823310490579363, 69.26294393454228)		172
(2.1862931948121727, 4.532868702971477, 159.1478351896353)	3.21	37.0
(1.8275703096286335, 4.642355471098238, 172.50969431078207)	3.23	36.0
(1.3454113980012323, 4.728232323381121, 176.25593361756208)	1.24	40.7
(0.9764384633759171, 4.741033104642895, -177.9570085575528)	4.24	41.9
(0.7319017171547486, 4.686127526494419, -171.83953786133713)	4.58	29.6
(0.7256379051712756, 4.652978294455634, -172.884724100938)	5.24	33.3
(0.4955509084357814, 4.603610693963347, -157.2335665849391)	2.83	41.9
(0.18022507042323355, 4.408400402352701, -135.35176514921878)	5.98	38.2
(-0.12816016275359132, 4.142946135785003, -147.49320568593356)	4.12	39.7
(-0.20856725616864935, 4.138613810970325, -150.5455931796437)	1.74	33.0
(-0.15855487449618622, 4.18362634310445, -110.66251105194512)	3.82	37.1
(-0.20050918903277193, 4.189175057928452, -51.2976380711958)	3.60	27.9
(-0.1662633314031865, 4.108204677151251, 8.258150914247585)	3.69	38.8
(-0.08748397526899154, 4.136119247969525, 54.84654521909596)	3.27	41.7
(0.11526675742488024, 4.332381804943447, 59.04139424251836)	3.77	36.3
(0.2773534199715506, 4.69008380804598, 51.850934581272284)	3.77	33.2
(0.6016548677777891, 4.843284812753506, 22.137762905600027)	3.69	35.4
(0.9480685564501172, 4.978644965911288, 46.88800091464403)	3.78	32.5
(1.2228915593578904, 5.28463922504608, 59.542675022770794)	2.20	27.6
(1.3700820857508198, 5.615544870039001, 64.84661189307108)	3.72	26.5
(1.521213910787985, 5.96890889459627, 67.23843241379753)	1.63	33.8
(1.670727994664368, 6.320983546807538, 67.48354149772432)	3.36	37.0
(1.8138295458143396, 6.677577381623793, 82.45812980241124)	2.94	29.6
(1.772095403593255, 7.010841528868749, 127.99760817971415)	3.00	31.1
(1.6547681129763845, 7.089028787387706, 160.25838906635528)	3.10	29.2
(1.310840193687266, 7.226653949990828, 155.3079539910128)	3.31	31.8
(0.9785630731436541, 7.385589606709427, 156.4190565777636)	3.30	33.2
(1.078180205392755, 7.3388510794966155, 156.0520760118787)	1.39	31.6
(1.3091790207969325, 7.228405298822228, 155.50207412476144)	3.32	34.3
(1.5616978827536485, 7.101628545540704, 154.97681689609612)	3.93	31.3
(1.8022252880377678, 6.997379223390579, 156.45232995809155)	3.28	37.5
(1.8282961128650008, 7.004690183568284, -151.06964117583902)	2.65	30.3
(1.8154416830165552, 7.0108291832614675, -91.14766831345284)	3.92	30.1
(1.8627699019353336, 6.984690131208616, -36.98481555686563)	3.29	34.2
(2.105044383579525, 6.817316595975319, -53.90730306489837)	3.69	55.7
(2.337443114074638, 6.459791104744506, -57.49204438549586)	3.37	37.3
(2.522261420687194, 6.3038835200356615, -14.005715175935565)	3.80	34.2
(2.7984804967655172, 6.310675838898883, 18.5760490336835)	5.77	32.2
(3.145620144833675, 6.409597059378038, 11.663251059438936)	2.98	24.6
(3.516498353158731, 6.469476607860205, 0.2939284196262575)	3.37	35.8
(3.920762760460722, 6.408764904878778, -10.012712293302828)	3.05	37.1
(4.320196086755722, 6.305355191462667, -16.872084810093845)	3.95	40.2
(4.677811075881035, 6.195130820931544, -20.1654124927565)	3.31	35.9
(5.0366002073080125, 6.059268116877041, -20.648518890074527)	3.35	21.3
(5.42613759670353, 5.904221679831373, -24.837155536904298)	3.27	35.3
(5.757395500322229, 5.734898516185021, -24.75605058249276)	3.27	35.5
(6.115618586732797, 5.58856424409767, -14.936488699965006)	4.16	33.1
(6.494808647471974, 5.4866289270428705, -15.159378799425795)	3.09	30.2
(6.869578491010213, 5.334571825269249, -27.962984079813364)	3.00	44.4
(7.146526745398937, 5.090868222338441, -69.36648030732746)	7.39	29.2
(7.082703648053737, 4.7330946903068725, -128.5139495059807)	2.57	37.1
(6.743913249189216, 4.595568821973812, 173.6987919596888)	2.51	25.9
(6.442551410451156, 4.661494126780594, -154.83779192459122)	3.05	30.4
(6.338845778891372, 4.531353304646501, -98.15373253709576)	3.19	33.2
(6.292886077061379, 4.261970502862379, -108.6911076544385)	1.48	31.7
(6.140934248353101, 3.8714189072268272, -117.48414260083067)	3.98	44.7
(5.957586236233869, 3.5207408667293265, -124.86135859477584)	3.62	37.3
(5.727786236984258, 3.2157258397672486, -125.7154140602856)	3.30	32.0
(5.515355985769379, 2.89060760588457, -118.30089187165447)	3.39	31.5
(5.346759372429428, 2.544951929539117, -99.37650992674216)	1.33	38.0
(5.430014732812413, 2.1084609866505346, -55.485602451792616)	3.71	40.7
(5.738578957747553, 1.85839390241882, -28.47582840057101)	1.88	31.1
(5.6156476131509265, 1.912264817022221, -21.78171260941888)	4.49	31.0
(5.368398993059934, 2.017997245867573, -21.74496924721)	1.36	43.2
(5.301922780580661, 2.018131747572795, 17.98768765459841)	4.79	35.2
(5.308737366858757, 2.000897066936963, 73.34693855850428)	4.33	38.5
(5.314150330184788, 2.022109324422919, 138.2427533147993)	3.52	33.7
(5.10055902049109, 2.1388392661811757, 159.23516986488468)	1.37	33.5
(4.715146110693233, 2.167915438080632, 166.9836030507762)	1.37	33.8
(4.3676757750796895, 2.204853793695456, 173.1859461744974)	1.37	27.2
(3.9896884493232463, 2.2596176015602634, -161.77584620608658)	3.44	31.0
(2.611431657832753, 2.205787621651236, -161.29858873215048)	1.32	35.5
(2.3533276227611566, 2.0280534262901764, -114.28294848381171)	3.76	37.3
(2.455751639094295, 2.2521607677641438, -113.35159529827393)	3.83	44.8
(2.5711377326082676, 2.5427708501241852, -114.58893505967364)	4.14	36.4
(2.64564228380895, 2.723338577520452, -129.61402051319126)	3.78	39.2
(2.55584961144487, 2.7425803639399264, 177.55703061349251)	3.17	39.0
(2.3843546754689733, 2.807547678506955, 141.0430087549282)	3.24	37.8
(2.20141838869662, 3.050703387493397, 112.38645935681888)	5.44	22.9
(2.196714466236674, 3.427398661672842, 74.47629194746499)	1.37	33.3
(2.2940199018189453, 3.708255456356026, 39.243158675236245)	3.01	34.1
(2.381534296067798, 3.743730596952094, 40.73059451241545)	1.32	30.2
(2.680994167799863, 4.008859861291635, 14.281876516226015)	2.99	29.5
(3.044175047794237, 3.991318753639092, -18.536713914082387)	3.30	46.5
(3.4021510419077465, 3.856163756254091, -18.760978434130017)	3.73	33.5
(3.7519270523692683, 3.7067778256252186, -43.53914999525461)	13.6	33.6
(3.9417951225584886, 3.5610470240242753, -78.18591862289786)	1.82	30.3
(3.9476074723712316, 3.5652277772676504, -137.54031467650728)	3.26	34.1
(3.6884095700327677, 3.4594454212662944, -170.8461399274097)	3.50	29.3
(3.3049997931123976, 3.411297195410114, -174.20145876753787)	3.37	43.5
(3.1604629793418404, 3.4028960820621634, -173.92084582609937)	3.35	31.6
(3.160760758333076, 3.400507127774569, -173.9942265937197)	3.40	27.3
(3.1536383960937755, 3.3963008728049724, -174.26751814784814)	4.07	29.2
(2.77890713159384, 3.273555212817757, -171.66496795551907)	3.73	29.4
(2.406515244469464, 3.29618908368347, -172.44972163893755)	3.28	35.7
(2.0271116503243647, 3.0122461483560916, -165.64199113961647)	2.93	32.6
(1.6993996477603233, 2.9771638348007965, -148.72099419671778)	1.35	29.8
(1.393543121175366, 2.7659950080025224, -136.05308289331842)	1.49	33.5
(1.189801143770584, 2.513124918381923, -125.44170384826124)	4.00	33.9
(0.8967010473843224, 2.2163313703148617, -136.56620440946276)	3.72	34.3
(0.6590804613834145, 1.9381684788174098, -135.62383863851048)	3.30	31.4
(0.3993964202029012, 1.743940500555123, -136.01870067838786)	4.44	30.1
(0.19178116280462731, 1.514112390713633, -135.58586332626632)	3.24	38.9
(0.19133586382262635, 1.513674288252549, -135.6666577003792)	3.70	41.3
(0.006394471056246687, 1.3092184131585514, -145.5158874313381)	3.07	31.0
(-0.32937822134169537, 1.2061397895354729, -152.45647155656061)	1.48	41.0
(-0.6769123586025785, 1.0010777298257718, -128.30074662854187)	3.28	30.5
(-0.8375578817536571, 1.1661364606979756, -130.9201669862283)	3.37	45.6
(-0.8380141524298494, 1.167526129796637, -130.91394302912218)	1.30	31.1
(-0.9848145183976946, 1.1002665132138043, -123.73580641983747)	3.31	27.6
(-1.015181176504619, 0.7525171902722683, -62.1576747480797)	3.25	31.3
(-0.803859462308413, 0.504527082833083, -34.49486730079685)	3.41	33.5
(-0.5707693225540353, 0.294645361138393, -53.802419554073545)	10.5	36.2
(0.02616904933589126, -0.2185303910292049, -67.60561500022638)	4.01	34.2
(0.3417021754361542, -0.6138313217268232, -104.42152975903295)	2.17	33.4
(0.4751897790746966, -1.1022556437159636, -110.06699891138368)	1.85	35.7
(0.4657270015830157, -1.525147621422116, -126.669667850452)	3.86	36.8
(0.21542346510091193, -1.7655477823557781, -136.74377251989756)	3.20	29.8
(0.004234937233174918, -2.0286722050515964, -143.29747886744914)	3.70	38.2
(-0.22168873603252592, -2.3067910084310608, -125.32998730768142)	3.29	43.3
(-0.07753932694117793, -2.2160847175691822, -106.31279250112331)	7.72	35.5
(-0.12920621530081533, -2.2358812553589305, -44.19332679703305)	4.13	43.0
(-0.06024354239536578, -2.2708329684264923, -6.345292763021586)	1.54	29.8
(-0.06757417265569998, -2.2702462231686695, 0.016610106216591956)	3.71	41.6
(-0.013739172233862007, -2.2748744524835276, 24.82216610319682)	2.93	38.3
(0.0743111508330685, -2.2311103190311554, 29.65328781365312)	2.59	31.0
(0.3083951292940732, -2.1244504557030828, 18.392444103335414)	5.27	35.9
(0.5461924150455104, -2.0415610712651517, 12.757454556879402)	3.99	42.1
(0.8022442989383087, -1.9914866542146399, 0.13234832220569323)	1.27	31.0
(1.0751294608463873, -2.037508506342011, -19.648206792476422)	3.30	38.0
(1.1333123444515394, -2.0836561891003456, 7.2129055736863625)	3.65	40.8
(1.1638739566118446, -2.0886327381577727, 36.61670671335724)	3.26	35.8
(1.1728123636869086, -2.0732906379457976, 39.32707776511433)	4.39	39.5
(1.2300670775151197, -2.0003962574245477, 80.75733269423857)	7.33	47.8
(1.2693606219260403, -1.914891689163623, 42.06083704030082)	3.29	34.0
(1.3495273058615709, -1.829662826276115, 66.01260256877183)	4.56	37.6
(1.4298293310635515, -1.5089331581674053, 81.86091929539425)	5.45	38.2
(1.492898734763635, -1.3100347769029472, 106.39408149440855)	2.28	40.2
(1.4910846814028993, -1.3150202938442952, 165.8462910450302)	3.28	39.3
(1.4986847584415415, -1.2790645930764661, -132.92091840881108)	4.04	32.0
(1.4895353068156147, -1.2624707592373916, -112.05014551481275)	3.83	43.0
(1.4900403489046496, -1.262285881369408, -112.09956258312104)	3.49	30.3
(1.4900403489046496, -1.262285881369408, -112.09956258312104)	3.86	31.5
(1.4723237337807689, -1.258059694103661, -56.40145721601543)	8.52	25.0
(1.442160959506971, -1.3146936990855682, -9.72915457512765)	3.63	43.1
(1.5128502259611523, -1.3240447984980026, 14.347180950381526)	5.76	33.7
(1.6311987482934498, -1.2546744770376392, 49.335363477609306)	4.50	33.4
(1.6315006446678062, -1.2546068438231455, 47.677231876809486)	4.11	30.0
(1.6406868719110044, -1.2379476304754178, 21.40958373363077)	3.22	36.0
(1.6503304769691418, -1.2337262469766532, 20.758007276657086)	6.69	30.4
(1.7480576171683992, -1.1968239363425361, 23.584550284546868)	3.16	36.0
(1.90454662026508, -1.1042932961010479, 35.627859490039306)	6.33	35.6
(1.9362021482914251, -1.0879647634190999, 20.073879831319577)	2.85	35.2
(1.6751873221843994, -1.1693887143722659, 24.61849146974927)	3.31	43.9
(1.490810901871214, -1.3536066989628956, 48.40942057518988)	2.64	39.5
(1.3296962778736763, -1.541764999391809, 31.669559978573872)	2.76	32.4
(1.1025026153131279, -1.6845803145156673, 43.7775444051015)	2.51	39.7
(0.9023125489057584, -1.8093106468113707, 8.918576720964909)	1.40	35.5
(0.6497481744341371, -1.8031976827725043, -26.166569532809564)	2.88	38.2
(0.46896609125136024, -1.7470447417639257, 3.8247991159114703)	3.21	40.4
(0.458451670886042, -1.7584589421666568, 4.220635892934204)	1.28	40.3
(0.4552386169751337, -1.760989050194361, 4.1547536398873435)	3.84	36.9
(0.4540258663274557, -1.7673720579035752, 4.137912773058848)	2.80	36.2
(0.4550741918721428, -1.7634648620586226, 4.10691872054188)	1.33	33.9
(0.4578557599281332, -1.7592869872869912, 4.017383406708283)	1.41	42.7
